bd09mc_X,bd09mc_Y,value,bd09_LNG,bd09_LAT,wgs84_LNG,wgs84_LAT,gcj02_LNG,gcj02_LAT
12671800,2580200,2,113.83147757887618,22.70882550753567,113.8198615284664,22.7060816443603,113.82489352406598,22.703151811146483
12677400,2588600,53,113.88178268741832,22.778819135816494,113.87045440025935,22.775483131647476,113.87536833041325,22.772491757195258
12670200,2582000,3,113.81710469072128,22.72382719378607,113.80545573388892,22.72102383255151,113.81052662964032,22.71812454753725
12719800,2566000,1,114.26266422352316,22.590420635397464,114.25136790291823,22.58705057040908,114.25619033536668,22.58418976333648
12698200,2569000,13,114.06863023343202,22.61544435098736,114.05692970136856,22.61248515999764,114.06205252685443,22.609782369382575
12715000,2576000,31,114.21954555905846,22.67381510752856,114.20818746404304,22.670585590665898,114.21306804122136,22.66776301871106
12703200,2578600,33,114.11354550891608,22.695489279259103,114.10196423239067,22.691880393427017,114.10708915940837,22.689220873911157
12665800,2584200,7,113.7775792482953,22.74216032857299,113.76597851767035,22.73871531968705,113.77113238131759,22.7358740702913
12682600,2585000,3,113.92849457392175,22.748826306528926,113.91708404062344,22.746033844206803,113.92195737758122,22.7430276902552
12678200,2593600,6,113.88896913149577,22.820464780648884,113.8776190380933,22.817106909613884,113.88252353056302,22.814123285371455
12691800,2582800,7,114.01113868081242,22.73049407589987,113.99967233839574,22.726979649157062,114.00469062107499,22.724159263502877
12685000,2583000,4,113.9500539061541,22.73216074506883,113.93858533815646,22.729475649611814,113.9434739032023,22.726494081386146
12702000,2562000,10,114.1027658427999,22.55704852557324,114.09117109859766,22.55362068084348,114.09629650531701,22.550939983369133
12722000,2579200,3,114.28242694473614,22.700490518798556,114.2710623112546,22.697420584196138,114.27589265726088,22.694592530140557
12681400,2588400,52,113.91771490780557,22.777153042379172,113.9063549952177,22.774183052632893,113.91123014139764,22.771178679574007
12681400,2587600,4,113.91771490780557,22.770488462866044,113.9063546454972,22.76752047717073,113.91122936761646,22.76451394402575
12723200,2575400,9,114.29320661085232,22.66881288336978,114.28183480164591,22.665902444401823,114.2866698033705,22.663079036892892
12685200,2586000,27,113.95185051717345,22.757158316415225,113.94040326482279,22.75445974540448,113.94529574211144,22.751488985328866
12680600,2586800,30,113.91052846372813,22.763823554186594,113.89918783889713,22.76073212199674,113.90406522411615,22.757721592518838
12684200,2591000,1,113.94286746207665,22.798810651592788,113.93142246249748,22.796120197258507,113.93630752552086,22.793147738838893
12683800,2557000,28,113.93927424003792,22.515321901250317,113.92785663867586,22.512674960524354,113.93272068827017,22.50964134504527
12672600,2581600,68,113.83866402295362,22.72049362948266,113.8270768489182,22.717704716143412,113.83209016647596,22.714764365898546
12679800,2552000,3,113.90334201965068,22.473582530679806,113.89200085761298,22.470415612245557,113.89686540430368,22.46736146901716
12682000,2560200,36,113.92310474086366,22.54202841034137,113.9117409276643,22.539196894930434,113.91660047405163,22.536147943389746
12698800,2581600,10,114.0740200664901,22.72049362948266,114.06230368777283,22.717478020478232,114.06743806268285,22.71480584718487
12690800,2578800,26,114.0021556257156,22.69715637962763,113.99071775275034,22.693677512768765,113.99571112757872,22.690821048968647
12715800,2577800,1,114.22673200313591,22.688820672591774,114.2153960475776,22.685472714488945,114.22026385388277,22.682645176833645
12695800,2557200,2,114.04707090119967,22.516991211073474,114.03546039634342,22.513927981361793,114.04054608064993,22.51117315883373
12724400,2589600,4,114.3039862769685,22.78714929429924,114.29258204348154,22.7842674191697,114.2974348899599,22.781492482916136
12676400,2587600,4,113.87279963232152,22.770488462866044,113.86143870450982,22.767218113868942,113.86636989554256,22.764234809397657
12674200,2568800,8,113.85303691110853,22.61377624648842,113.84154470722581,22.610825290195745,113.84651296449022,22.607835511470853
12695400,2582200,1,114.04347767916094,22.725493945127898,114.03184366456712,22.72234343808531,114.03693608712916,22.719612738513867
12686600,2591800,1,113.96442679430899,22.805473831319226,113.9529717780492,22.802604163340373,113.95788691896591,22.79967594640361
12669400,2578800,3,113.80991824664383,22.69715637962763,113.7982763999559,22.694268830577883,113.80336344140174,22.691374837714214
12681600,2564800,36,113.91951151882493,22.580409860790095,113.90812516152485,22.57750867788554,113.91298744707086,22.574460861235497
12678200,2560800,5,113.88896913149577,22.547035299176148,113.87766556805197,22.543745378806534,113.8825526241761,22.54069975573156
12714800,2582200,20,114.2177489480391,22.725493945127898,114.20634852188954,22.72227532319862,114.21123616052608,22.719468124866754
12731200,2580600,4,114.36507105162681,22.712159359329963,114.35368671554835,22.70850177566242,114.35861975726827,22.705813426867046
12686200,2593800,1,113.96083357227027,22.82213033866229,113.94935887184911,22.819307895286403,113.95426884974249,22.816377422606617
12685200,2590600,73,113.95185051717345,22.795478938169023,113.94040015664724,22.792767755888264,113.94529507918378,22.78980950022746
12703000,2563000,29,114.11174889789672,22.565392319272263,114.10017962299561,22.561828307449407,114.10529799709047,22.559147254971748
12681800,2553400,24,113.92130812984429,22.48527083819921,113.90991792661823,22.482403830414096,113.9147739760072,22.479352542744007
12708000,2573800,11,114.15666417338078,22.65547271695229,114.14514397040077,22.65219695115453,114.15018319937873,22.649479551652224
12727800,2589800,8,114.33452866429765,22.788815264246878,114.32314201558373,22.785573402355713,114.32803698384849,22.782853665112235
12686800,2563000,11,113.96622340532836,22.565392319272263,113.95478624867363,22.562547011615614,113.9596893449939,22.559567652220778
12687400,2578800,2,113.97161323838644,22.69715637962763,113.96016330297086,22.694184212474248,113.96508519239704,22.691240755204614
12704800,2571400,4,114.12791839707097,22.63546000841719,114.11639506709548,22.631802391048467,114.12149542260134,22.62912043681087
12676200,2592800,12,113.87100302130214,22.813802342529467,113.85960444341252,22.81053173828482,113.86454233801346,22.80756560536708
12700000,2558800,1,114.08479973260629,22.53034495533359,114.07315236944312,22.52723648642486,114.07827964413096,22.52454545165704
12711000,2571800,32,114.18361333867121,22.638795664678646,114.1720920315795,22.63590680731386,114.1770583962258,22.633136705706573
12687800,2567000,10,113.97520646042517,22.598762385293327,113.96375943844704,22.595734733866607,113.96868245995087,22.59278167630117
12678400,2585200,4,113.89076574251514,22.750492749626392,113.87943957591646,22.747168804025293,113.88433685184425,22.744160496299912
12736200,2572200,5,114.40998632711089,22.642131239016994,114.39850980257829,22.63902394876845,114.40345693099334,22.636356852129254
12703200,2579800,11,114.11354550891608,22.70549157362211,114.10195622189002,22.701878696989347,114.10708181246626,22.699221701285854
12724400,2581200,1,114.3039862769685,22.717159983027358,114.29255081176822,22.71429232008185,114.29739915197024,22.711496018935133
12706400,2572600,9,114.14229128522588,22.645466731422893,114.13078130022967,22.641935164969475,114.1358539891755,22.639238163364038
12684400,2578800,41,113.944664073096,22.69715637962763,113.93320519309079,22.69449459423034,113.9380854960862,22.691494461583147
12729400,2590400,3,114.34890155245256,22.793813050571078,114.33753767489492,22.790298948178755,114.34245457292253,22.787607962866637
12717600,2586200,1,114.24290150231018,22.75882465670636,114.23163259296815,22.755311450458972,114.23648075573493,22.752490443244398
12674200,2585000,35,113.85303691110853,22.748826306528926,113.84155061897772,22.745847281730274,113.84652749889028,22.742888475716672
12703000,2571400,28,114.11174889789672,22.63546000841719,114.1001839089979,22.63188833726881,114.10530684822422,22.629216669986228
12692200,2560800,11,114.01473190285114,22.547035299176148,114.0032942217817,22.543570107868835,114.00830977579582,22.540727805561488
12700000,2576400,14,114.08479973260629,22.67714982110979,114.07313252632554,22.67401917668465,114.07826939182961,22.671348354421667
12716800,2579600,13,114.23571505823273,22.70382457587352,114.22440265949618,22.700364005127852,114.22925681633376,22.697531958133652
12734800,2586600,3,114.39741004997535,22.762157275593207,114.38596383999517,22.758816020664014,114.39092148304799,22.756176542928273
12676800,2593000,18,113.87639285436023,22.81546798296687,113.86501590683329,22.812143842341566,113.86994259344436,22.809171234558235
12675800,2562600,6,113.86740979926343,22.56205486307215,113.85602060191795,22.558890454412552,113.86095040922147,22.555870975938905
12698000,2574400,4,114.06683362241266,22.660475433084486,114.05516079782592,22.65751886466019,114.06028474950028,22.654821351605495
12676000,2585200,7,113.86920641028279,22.750492749626392,113.85781532525506,22.74726733057869,113.86275310183012,22.744282800361
12706400,2562800,22,114.14229128522588,22.563723601386236,114.13077203611368,22.56020053808096,114.13583944712873,22.55749218013276
12677600,2566600,14,113.88357929843768,22.59542574668483,113.87222756544007,22.592120320128746,113.87712666641926,22.589084212713978
12673200,2588800,17,113.84405385601171,22.78048520867511,113.83252892543138,22.777628586150563,113.83753148920667,22.7746961593399
12677800,2553800,2,113.88537590945705,22.488610171295583,113.8740385090481,22.485310099571226,113.8789277425401,22.482266066595976
12675200,2587400,20,113.86201996620534,22.76882226655262,113.85060203433758,22.765696430179332,113.85555767265635,22.762728561347437
12720000,2575000,19,114.26446083454252,22.66547796475292,114.25319154016424,22.662127006713007,114.25801815514883,22.659279340264938
12707400,2565000,1,114.15127434032269,22.582078374330976,114.1397301202649,22.578702922933225,114.14477800717547,22.5759829494973
12675600,2583600,30,113.86561318824407,22.737160629294216,113.85419060058753,22.733985133355187,113.85913575007349,22.73100200719412
12676200,2585200,3,113.87100302130214,22.750492749626392,113.85962075714521,22.747245556380225,113.86455456893705,22.7442584860218
12685400,2583800,12,113.95364712819283,22.738827216271652,113.9421827494895,22.736116823210093,113.94707645493908,22.733143964181398
12707600,2572200,14,114.15307095134204,22.642131239016994,114.1415504181195,22.638786977536174,114.1465977473627,22.63607299455992
12682600,2590000,20,113.92849457392175,22.790481213608842,113.91709265965102,22.78767766721184,113.92196865133823,22.784684867857578
12679600,2558000,4,113.9015454086313,22.523668246402558,113.89023931502635,22.52048396938426,113.89510873224862,22.517430311688905
12677000,2568400,10,113.8781894653796,22.61043997610202,113.86682663567727,22.607155580153297,113.8717366866587,22.604127362392354
12673800,2567200,20,113.8494436890698,22.600430673919135,113.83792333973715,22.597535441736653,113.84290011934128,22.59455021727137
12674600,2594400,1,113.85663013314725,22.827126889044493,113.84514027468443,22.824059839623025,113.85011306830783,22.821121047687438
12736200,2585400,1,114.40998632711089,22.75215917216491,114.39849403000936,22.749022918255324,114.40344826366456,22.746383118682488
12696800,2573200,10,114.05605395629648,22.65046981638791,114.0444053572408,22.647485531846048,114.0495147335136,22.64476578275394
12675400,2570200,2,113.8638165772247,22.625452548187784,113.85239916906244,22.62233078897475,113.85734137990694,22.619324759280737
12724800,2588000,12,114.30757949900722,22.77382079377305,114.29617466840543,22.770940640904886,114.30103079120771,22.768167031031794
12695400,2585800,7,114.04347767916094,22.75549195556049,114.03186821340306,22.752337882148318,114.03696264701397,22.74961604934596
12707600,2562200,29,114.15307095134204,22.558717325164476,114.14154839133089,22.55538277464695,114.14659033558468,22.552657614425918
12694400,2576200,28,114.03449462406414,22.675482474572412,114.02294136706585,22.67221523970221,114.0280120166452,22.66944866198567
12682600,2579600,1,113.92849457392175,22.70382457587352,113.91706833126874,22.70104097721855,113.92193880318487,22.698022241855238
12686400,2579600,2,113.96263018328963,22.70382457587352,113.95116374633001,22.701011918770693,113.9560692035708,22.6980484538526
12693600,2569200,3,114.02730817998668,22.61711243502192,114.01578022235758,22.613750071231486,114.02083077772471,22.610952342938084
12723000,2572800,1,114.29140999983296,22.647134446898242,114.28004749274464,22.644209317395465,114.28487973999844,22.641379212051994
12677400,2588400,32,113.88178268741832,22.777153042379172,113.87045467980464,22.773817618994006,113.87536850315911,22.770825698985988
12719600,2574800,14,114.2608676125038,22.66381047469469,114.24960747934168,22.660412685622138,114.25443524177287,22.657563783136162
12674600,2588000,32,113.85663013314725,22.77382079377305,113.84518081193308,22.77077964987575,113.85015008270477,22.76782236300394
12671800,2567200,1,113.83147757887618,22.600430673919135,113.81986798206039,22.597708332597012,113.8248929925083,22.59475682701866
12676000,2575000,150,113.86920641028279,22.66547796475292,113.85783330741263,22.66227712074221,113.86276562227181,22.65927053503744
12715000,2576200,28,114.21954555905846,22.675482474572412,114.20818593707014,22.672252301278437,114.21306662347703,22.669430104368715
12698600,2577800,39,114.07222345547075,22.688820672591774,114.06052465622324,22.685829859142505,114.0656555528269,22.683147044322123
12665000,2579800,8,113.77039280421785,22.70549157362211,113.75878195785339,22.702000755031516,113.7639427738642,22.69915401102909
12746400,2573400,3,114.50161348909836,22.65213747039989,114.4904513838343,22.648735198658326,114.49518046227759,22.645899838593635
12678200,2593800,8,113.88896913149577,22.82213033866229,113.8776177448503,22.818771625644505,113.88252234563714,22.81578860480119
12685600,2586400,20,113.95544373921219,22.760490976432745,113.94399864910463,22.75776141141497,113.94889631839186,22.754798714582193
12698200,2564800,9,114.06863023343202,22.580409860790095,114.05692895610693,22.577454671662515,114.06204949271746,22.574747261171083
12722000,2579000,28,114.28242694473614,22.698823459474497,114.27106371055778,22.695754200130644,114.27589395120238,22.69292572766122
12735200,2586600,7,114.40100327201407,22.762157275593207,114.38954444126733,22.758878371170262,114.39450200851395,22.756240368582066
12744200,2571800,1,114.48185076788538,22.638795664678646,114.47063189756578,22.635245088229194,114.47542884744888,22.632464772809996
12741600,2564200,1,114.45849482463366,22.575404197533395,114.44712862822954,22.5720979216778,114.45199260756466,22.569366570362764
12680600,2557800,3,113.91052846372813,22.521999018167172,113.89920175711596,22.518951388582206,113.90406382147118,22.515896789886362
12680400,2580400,16,113.90873185270875,22.71049244369831,113.89736482522429,22.707379594111668,113.90223999524912,22.704353510526342
12675600,2590000,1,113.86561318824407,22.790481213608842,113.85421030440126,22.787293574368945,113.85915881908151,22.784327189040198
12685200,2586600,19,113.95185051717345,22.762157275593207,113.940406791153,22.75945791136791,113.94529959243529,22.756488716823906
12671200,2579000,14,113.82608774581809,22.698823459474497,113.81446169380771,22.69608467132288,113.81950748065918,22.69316240576595
12676800,2573800,2,113.87639285436023,22.65547271695229,113.86505470678911,22.652199994127507,113.86997111577185,22.64918173726475
12674000,2584600,8,113.85124030008916,22.745493358661847,113.83973989356062,22.742542719550272,113.844721229237,22.739586127883925
12673000,2567800,6,113.84225724499235,22.605435417068744,113.83069774909663,22.602634941850102,113.83569397066884,22.59966370838711
12674200,2583600,17,113.85303691110853,22.737160629294216,113.84153969675411,22.73418270734787,113.84651585665829,22.731220472373554
12681000,2589200,15,113.91412168576684,22.783817292651563,113.90277135753294,22.780781847742627,113.9076481649309,22.77777844614846
12726200,2585000,3,114.32015577614276,22.748826306528926,114.30873612171604,22.745845441753097,114.31360714987188,22.743085830975122
12682000,2560400,30,113.92310474086366,22.543697393700665,113.91174021786912,22.54086565939923,113.91659986957036,22.537816807764543
12680200,2580800,20,113.9069352416894,22.713826254429463,113.8955717746406,22.7106834740962,113.9004484629931,22.707658306330927
12738600,2579000,2,114.43154565934323,22.698823459474497,114.42003871146922,22.69581859722421,114.42496773792405,22.69315240390813
12695400,2582400,3,114.04347767916094,22.727160675928246,114.03184443319464,22.724009876247575,114.03693696626512,22.721279644581536
12695000,2579200,74,114.03988445712221,22.700490518798556,114.02827532576727,22.697294562278934,114.03335895987279,22.694548139707283
12684400,2582000,6,113.944664073096,22.72382719378607,113.93319625204403,22.721156968557107,113.9380782441128,22.71816384311521
12686600,2591600,2,113.96442679430899,22.803808067280656,113.952973590255,22.800939318982948,113.9578886275413,22.798010523577943
12702200,2580600,11,114.10456245381927,22.712159359329963,114.09293678739691,22.708668777913886,114.09807114328183,22.706015289034134
12734600,2581600,6,114.39561343895598,22.72049362948266,114.38414274876884,22.717126608604033,114.38909752456506,22.714473917239733
12741800,2564200,1,114.46029143565303,22.575404197533395,114.44893639382299,22.572069879577125,114.45379551263628,22.569334651374792
12683200,2585400,5,113.93388440697983,22.75215917216491,113.92246111446873,22.749429936096043,113.92733673781701,22.74643030292587
12672400,2578400,19,113.83686741193426,22.693822158370086,113.82528489387686,22.691056886097353,113.8303013218099,22.688113002227873
12714800,2582400,6,114.2177489480391,22.727160675928246,114.20634929842464,22.723941764419816,114.21123704182662,22.721135030676045
12720800,2584200,4,114.27164727861997,22.74216032857299,114.26032993960067,22.738898270646875,114.26516050658162,22.736073383174965
12746000,2559400,1,114.49802026705964,22.535352272787897,114.48686104905342,22.53191253047447,114.49159553954729,22.52907327217566
12703000,2563200,15,114.11174889789672,22.567061016729053,114.10017780241158,22.563496514796753,114.1052962870711,22.560815613624925
12685000,2589000,4,113.9500539061541,22.782151260953857,113.9386135682054,22.77945696749545,113.94350536033848,22.776490909084036
12682800,2590200,1,113.93029118494111,22.792147142383957,113.91888237553222,22.7893661846473,113.92375901216191,22.786375643642042
12708400,2574800,18,114.1602573954195,22.66381047469469,114.1487315152779,22.6606028728223,114.15376210822453,22.657880988287946
12692800,2577000,1,114.02012173590923,22.68215173767132,114.00863952187102,22.678699770027553,114.01367710798284,22.675893849685515
12686800,2563200,15,113.96622340532836,22.567061016729053,113.9547844297978,22.56421522240624,113.9596876289069,22.561236010451292
12687400,2578600,4,113.97161323838644,22.695489279259103,113.96016487540423,22.692517813883665,113.96508666127566,22.689573947184776
12702200,2563200,28,114.10456245381927,22.567061016729053,114.09296424481865,22.563600331137405,114.09808909558083,22.5609205558972
12675400,2586400,4,113.8638165772247,22.760490976432745,113.85240477147237,22.75733934713902,113.85735558697134,22.754365995874203
12698200,2563400,39,114.06863023343202,22.568729693755433,114.05694038479344,22.56577778446512,114.06206017069749,22.563069200877745
12687800,2567600,7,113.97520646042517,22.60376718980801,113.96376051098052,22.600739132099502,113.9686838543853,22.59778675665421
12697800,2557200,11,114.06503701139329,22.516991211073474,114.05336775217009,22.51405216237397,114.05848035500325,22.511334490845307
12678400,2556600,22,113.89076574251514,22.51198322042319,113.87945549077544,22.508699693606207,113.8843376295225,22.505651249096978
12706800,2564000,45,114.1458845072646,22.573735602240387,114.1343524736214,22.57026595709291,114.13941249903337,22.56755339833091
12674200,2585600,33,113.85303691110853,22.753825574143335,113.84155522874951,22.750846023441078,113.8465324174999,22.74788872679507
12682400,2565000,3,113.92669796290238,22.582078374330976,113.91528648234697,22.579292322196522,113.92014885940344,22.57624941329163
12690600,2578400,16,114.00035901469624,22.693822158370086,113.9889271508992,22.690358857698197,113.99391577836124,22.687496148854034
12672200,2573600,8,113.8350708009149,22.65380510392174,113.82351043323065,22.651066094989527,113.82852907073429,22.648116653795157
12696000,2559000,32,114.04886751221903,22.532014081557836,114.03725604352745,22.528974311574785,114.04234594116646,22.526224258923587
12685600,2587200,2,113.95544373921219,22.76715604966746,113.94400225308284,22.7644251842266,113.9489003538098,22.76146459825105
12684200,2579000,4,113.94286746207665,22.698823459474497,113.93140973082492,22.69615919770337,113.93628840828488,22.693156674069108
12748800,2560200,12,114.52317282133072,22.54202841034137,114.51202191906205,22.539063525261724,114.51666833160198,22.53614968639868
12681000,2565400,27,113.91412168576684,22.58541534008867,113.90274918394627,22.582418870813584,113.90761341756769,22.579369589096387
12676800,2593200,4,113.87639285436023,22.81713360280001,113.86501433451461,22.813808569975933,113.86994113077593,22.81083656038385
12675800,2562800,11,113.86740979926343,22.563723601386236,113.85601880372168,22.56055871192458,113.86094872096106,22.55753937930634
12715600,2577400,1,114.22493539211655,22.685486246158522,114.21359413958692,22.682166249455552,114.21846500305973,22.679339881074682
12695200,2571200,122,114.04168106814159,22.633792149568222,114.03008769669368,22.63064148044529,114.03517066139486,22.627885366353297
12726000,2579800,4,114.3183591651234,22.70549157362211,114.30692135048363,22.702542237783867,114.31178705661041,22.69976717256993
12673800,2581000,5,113.8494436890698,22.715493128995643,113.8379153195454,22.712574359549752,113.84289947985776,22.70961255035216
12694800,2583000,5,114.03808784610285,22.73216074506883,114.0264872034257,22.728929138893097,114.03156918295143,22.726186562741386
12677600,2566800,30,113.88357929843768,22.597094076214834,113.87222748794187,22.593788439329018,113.87712669473383,22.590752546592405
12720200,2583600,26,114.26625744556189,22.737160629294216,114.25495278517538,22.733812679738115,114.25978353144791,22.730983741128533
12717800,2580200,29,114.24469811332953,22.70882550753567,114.23340469727498,22.705316845070712,114.23824766990631,22.702480690498895
12683400,2576800,60,113.9356810179992,22.680484452660405,113.9242571435882,22.67779073832832,113.92912920613712,22.674773963016186
